TrialNames,Indiv,Trial,Speed,Amps,Angs,Freq,Position,Condition,Species,DaysPostAmp,SL,AmpsMax,NumPeaksOld,NumPeaks
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.020044827,1.913342164,1.935483871,0,Regen,Bspot,153,0.122930434,0.024934128,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.013292127,1.246994891,3.225806452,5,Regen,Bspot,153,0.122930434,0.017869838,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.010756762,0.805941105,2.580645161,10,Regen,Bspot,153,0.122930434,0.01719698,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.008561915,0.910031013,3.225806452,15,Regen,Bspot,153,0.122930434,0.020037278,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.006805546,1.092958456,3.548387097,20,Regen,Bspot,153,0.122930434,0.016463384,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.006985033,0.659062328,3.225806452,25,Regen,Bspot,153,0.122930434,0.016524973,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.007162178,0.560250593,3.225806452,30,Regen,Bspot,153,0.122930434,0.01478439,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.008414222,0.555406506,2.903225806,35,Regen,Bspot,153,0.122930434,0.014345832,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.010949419,0.656385171,2.903225806,40,Regen,Bspot,153,0.122930434,0.014162085,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.010611817,0.704934703,2.903225806,45,Regen,Bspot,153,0.122930434,0.017820613,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.013702062,0.894577595,2.580645161,50,Regen,Bspot,153,0.122930434,0.027874435,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.014736299,1.025403553,2.903225806,55,Regen,Bspot,153,0.122930434,0.031538617,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.014022252,1.007770022,2.903225806,60,Regen,Bspot,153,0.122930434,0.034567537,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.021529315,1.269371073,2.903225806,65,Regen,Bspot,153,0.122930434,0.036575173,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.02579069,1.190038589,2.580645161,70,Regen,Bspot,153,0.122930434,0.029569739,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.016409427,0.637283229,4.193548387,75,Regen,Bspot,153,0.122930434,0.030274721,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.012286367,0.765799081,3.548387097,80,Regen,Bspot,153,0.122930434,0.024672349,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.015817223,0.699375241,4.193548387,85,Regen,Bspot,153,0.122930434,0.021996126,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.013634896,0.427416583,4.193548387,90,Regen,Bspot,153,0.122930434,0.026310269,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.015498145,0.609276204,3.870967742,95,Regen,Bspot,153,0.122930434,0.028971875,0.5,1.037634409
Bspot2018_009_GoPro_T63_1869-535,Bspot2018_009,T63_,0.515514721,0.019625332,0.840589945,2.258064516,100,Regen,Bspot,153,0.122930434,0.029968057,0.5,1.037634409
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.035559237,3.43509981,1.375358166,0,Regen,Bspot,153,0.144080547,0.051544668,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.034064598,3.657757794,1.719197708,5,Regen,Bspot,153,0.144080547,0.051345837,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.029287901,2.669684628,1.547277937,10,Regen,Bspot,153,0.144080547,0.038605068,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.025031386,2.257702635,1.547277937,15,Regen,Bspot,153,0.144080547,0.032711244,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.015976052,1.556682124,1.547277937,20,Regen,Bspot,153,0.144080547,0.024538298,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.010083739,1.062294512,1.547277937,25,Regen,Bspot,153,0.144080547,0.016623724,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.010331634,0.820418308,2.063037249,30,Regen,Bspot,153,0.144080547,0.017486409,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.014713056,1.120310414,1.719197708,35,Regen,Bspot,153,0.144080547,0.017992671,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.018617796,1.490551631,1.375358166,40,Regen,Bspot,153,0.144080547,0.024110366,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.02112279,1.60213087,1.375358166,45,Regen,Bspot,153,0.144080547,0.028131547,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.023716582,1.54786515,1.203438395,50,Regen,Bspot,153,0.144080547,0.029213178,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.022773402,1.404105635,1.203438395,55,Regen,Bspot,153,0.144080547,0.026892476,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.020893498,1.310491517,1.203438395,60,Regen,Bspot,153,0.144080547,0.026708783,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.018191723,1.292429554,1.375358166,65,Regen,Bspot,153,0.144080547,0.027956259,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.015595796,1.174305359,1.375358166,70,Regen,Bspot,153,0.144080547,0.028203836,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.014877525,0.996927117,1.375358166,75,Regen,Bspot,153,0.144080547,0.02845744,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.016446655,1.056543238,1.375358166,80,Regen,Bspot,153,0.144080547,0.028258594,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.018944638,1.173745803,1.719197708,85,Regen,Bspot,153,0.144080547,0.03466399,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.020866923,1.255133418,1.547277937,90,Regen,Bspot,153,0.144080547,0.039293423,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.025526814,1.287778616,1.719197708,95,Regen,Bspot,153,0.144080547,0.049830849,2.040114613,2.12034384
Bspot2018_009_GoPro_T64_1404-772,Bspot2018_009,T64_,0.297243536,0.023447486,1.32997646,2.063037249,100,Regen,Bspot,153,0.144080547,0.06456349,2.040114613,2.12034384
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.012789282,2.770559107,4.615384615,0,Regen,Bspot,153,0.185237221,0.015447613,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.011400855,1.927134261,3.692307692,5,Regen,Bspot,153,0.185237221,0.016201114,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.01203577,1.376608297,2.769230769,10,Regen,Bspot,153,0.185237221,0.012868283,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.00940263,1.255099105,3.692307692,15,Regen,Bspot,153,0.185237221,0.011344782,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.007128789,1.182230011,3.692307692,20,Regen,Bspot,153,0.185237221,0.009304609,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.010033292,1.136928802,2.769230769,25,Regen,Bspot,153,0.185237221,0.010453453,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.008149872,0.951090415,5.538461538,30,Regen,Bspot,153,0.185237221,0.012372468,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.01271748,1.047854579,4.615384615,35,Regen,Bspot,153,0.185237221,0.014868894,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.015195926,1.130336592,3.692307692,40,Regen,Bspot,153,0.185237221,0.017361051,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.01751016,1.279682986,3.692307692,45,Regen,Bspot,153,0.185237221,0.021710948,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.017454984,1.14059014,3.692307692,50,Regen,Bspot,153,0.185237221,0.019987646,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.01652911,1.012696191,4.615384615,55,Regen,Bspot,153,0.185237221,0.018935244,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.017376884,0.981897723,4.615384615,60,Regen,Bspot,153,0.185237221,0.019503027,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.015417876,0.940636995,4.615384615,65,Regen,Bspot,153,0.185237221,0.017765394,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.017262234,1.007625763,3.692307692,70,Regen,Bspot,153,0.185237221,0.021459167,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.020059422,1.093206713,3.692307692,75,Regen,Bspot,153,0.185237221,0.024019962,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.023196825,1.168698627,3.692307692,80,Regen,Bspot,153,0.185237221,0.026894058,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.025641053,1.232931682,3.692307692,85,Regen,Bspot,153,0.185237221,0.029014654,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.027050718,1.320724438,3.692307692,90,Regen,Bspot,153,0.185237221,0.034337452,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.029314878,1.374370376,3.692307692,95,Regen,Bspot,153,0.185237221,0.04051902,1.953846154,1.984615385
Bspot2018_009_GoPro_T65_1300-618,Bspot2018_009,T65_,1.025929224,0.027704272,1.339281935,4.615384615,100,Regen,Bspot,153,0.185237221,0.039089867,1.953846154,1.984615385
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.029638891,4.000334119,1.8,0,Regen,Bspot,182,0.081713546,0.04228729,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.021414112,2.81030561,1.5,5,Regen,Bspot,182,0.081713546,0.032472316,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.01922979,2.368059463,1.5,10,Regen,Bspot,182,0.081713546,0.029210805,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.013614993,1.640823261,2.4,15,Regen,Bspot,182,0.081713546,0.02907429,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.009436542,1.146322665,2.4,20,Regen,Bspot,182,0.081713546,0.016106061,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.008648445,0.630547176,3.3,25,Regen,Bspot,182,0.081713546,0.016520012,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.013781952,0.870076061,3,30,Regen,Bspot,182,0.081713546,0.019454292,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.015845592,1.141701963,3.3,35,Regen,Bspot,182,0.081713546,0.026156284,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.017116053,1.067269563,3.6,40,Regen,Bspot,182,0.081713546,0.033413502,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.016538084,1.045452306,4.5,45,Regen,Bspot,182,0.081713546,0.029812174,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.015708058,0.854161127,4.5,50,Regen,Bspot,182,0.081713546,0.03640584,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.013408928,0.958068832,3.6,55,Regen,Bspot,182,0.081713546,0.044659547,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.014334515,1.021508112,3.3,60,Regen,Bspot,182,0.081713546,0.052796249,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.039766874,1.590692892,2.7,65,Regen,Bspot,182,0.081713546,0.069121768,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.030130161,1.518651579,3.6,70,Regen,Bspot,182,0.081713546,0.083774844,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.028407281,1.439828327,2.7,75,Regen,Bspot,182,0.081713546,0.08552082,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.021983003,1.251888176,3,80,Regen,Bspot,182,0.081713546,0.078762669,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.016073304,0.793891343,2.7,85,Regen,Bspot,182,0.081713546,0.057468761,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.014033084,0.91394797,2.4,90,Regen,Bspot,182,0.081713546,0.049779823,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.016070939,0.905686231,3.3,95,Regen,Bspot,182,0.081713546,0.038838516,1.52,2.055
Bspot2018_009_GoPro_T75_1763-1115_000000,Bspot2018_009,T75_,0.367710955,0.024384462,1.056643758,2.1,100,Regen,Bspot,182,0.081713546,0.068500156,1.52,2.055
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.029471985,3.883877853,2.362204724,0,Regen,Bspot,182,0.097845561,0.045237635,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.029607657,4.467241545,2.362204724,5,Regen,Bspot,182,0.097845561,0.043319491,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.024406183,3.069828506,2.362204724,10,Regen,Bspot,182,0.097845561,0.041956678,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.011444858,1.944332901,2.125984252,15,Regen,Bspot,182,0.097845561,0.03651086,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.007959707,1.069571488,2.598425197,20,Regen,Bspot,182,0.097845561,0.027609639,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.010437591,0.366359484,0.94488189,25,Regen,Bspot,182,0.097845561,0.018739778,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.010254162,1.209002726,1.181102362,30,Regen,Bspot,182,0.097845561,0.025974236,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.014336629,1.335350908,0.94488189,35,Regen,Bspot,182,0.097845561,0.015411672,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.014688119,1.378479838,1.417322835,40,Regen,Bspot,182,0.097845561,0.017811692,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.011946422,1.218718764,1.653543307,45,Regen,Bspot,182,0.097845561,0.016777623,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.009799159,0.800559392,2.125984252,50,Regen,Bspot,182,0.097845561,0.01232908,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.00805404,0.626126044,1.653543307,55,Regen,Bspot,182,0.097845561,0.011864346,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.010015145,0.705516677,1.417322835,60,Regen,Bspot,182,0.097845561,0.015323284,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.016173606,0.870000821,1.181102362,65,Regen,Bspot,182,0.097845561,0.017030441,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.019016721,1.062765487,1.181102362,70,Regen,Bspot,182,0.097845561,0.020869749,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.019812817,1.05014875,1.181102362,75,Regen,Bspot,182,0.097845561,0.022447578,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.020026863,1.031120103,1.181102362,80,Regen,Bspot,182,0.097845561,0.021936315,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.020726265,1.032203722,1.181102362,85,Regen,Bspot,182,0.097845561,0.022085649,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.021029531,0.991050932,0.94488189,90,Regen,Bspot,182,0.097845561,0.022610048,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.022483737,0.974287183,1.181102362,95,Regen,Bspot,182,0.097845561,0.024065155,2.094488189,2.476377953
Bspot2018_009_GoPro_T76_1941-816_000000,Bspot2018_009,T76_,0.254244371,0.019607172,0.978983187,1.88976378,100,Regen,Bspot,182,0.097845561,0.027378236,2.094488189,2.476377953
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.020178344,4.047730827,2.337662338,0,Regen,Bspot,182,0.197053503,0.02212027,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.014518542,2.679574805,2.337662338,5,Regen,Bspot,182,0.197053503,0.018646501,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.013497826,2.357902627,2.337662338,10,Regen,Bspot,182,0.197053503,0.018245501,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.010838,1.751759346,2.337662338,15,Regen,Bspot,182,0.197053503,0.016802065,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.009329129,1.278067623,2.337662338,20,Regen,Bspot,182,0.197053503,0.013089993,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.009503897,1.011082187,1.558441558,25,Regen,Bspot,182,0.197053503,0.009749717,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.006550496,0.648580593,3.116883117,30,Regen,Bspot,182,0.197053503,0.009274999,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.006460742,0.612939847,3.116883117,35,Regen,Bspot,182,0.197053503,0.008205112,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.006575593,0.574618786,2.337662338,40,Regen,Bspot,182,0.197053503,0.00725273,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.006307905,0.480783653,2.337662338,45,Regen,Bspot,182,0.197053503,0.007794999,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.008614526,0.573957337,3.116883117,50,Regen,Bspot,182,0.197053503,0.009780423,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.010907926,0.643128092,3.116883117,55,Regen,Bspot,182,0.197053503,0.012814842,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.01135637,0.686552328,2.337662338,60,Regen,Bspot,182,0.197053503,0.015950917,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.012350178,0.746401742,2.337662338,65,Regen,Bspot,182,0.197053503,0.016348792,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.013793283,0.80292594,2.337662338,70,Regen,Bspot,182,0.197053503,0.01747563,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.014346613,0.797714551,2.337662338,75,Regen,Bspot,182,0.197053503,0.015817445,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.014451025,0.780492458,2.337662338,80,Regen,Bspot,182,0.197053503,0.017480283,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.015560686,0.765084198,2.337662338,85,Regen,Bspot,182,0.197053503,0.018781231,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.017614824,0.754061328,2.337662338,90,Regen,Bspot,182,0.197053503,0.018084128,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.019403842,0.88550265,2.337662338,95,Regen,Bspot,182,0.197053503,0.021818165,1.974025974,1.987012987
Bspot2018_009_GoPro_T77_1441-523_000000,Bspot2018_009,T77_,0.614192736,0.015188754,0.704913597,3.116883117,100,Regen,Bspot,182,0.197053503,0.021523981,1.974025974,1.987012987
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.052103874,3.702241152,5.538461538,0,Regen,Bspot,195,0.264565176,0.059312997,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.055446068,5.413460819,6.461538462,5,Regen,Bspot,195,0.264565176,0.162011228,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.051896447,4.066931239,5.538461538,10,Regen,Bspot,195,0.264565176,0.096178065,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.050081288,3.156064393,5.538461538,15,Regen,Bspot,195,0.264565176,0.12915655,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.061827155,2.978929827,6.461538462,20,Regen,Bspot,195,0.264565176,0.100925452,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.053345788,3.679654593,6.461538462,25,Regen,Bspot,195,0.264565176,0.092476,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.045467832,2.617127138,7.384615385,30,Regen,Bspot,195,0.264565176,0.07371359,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.045947512,2.514904934,6.461538462,35,Regen,Bspot,195,0.264565176,0.069679388,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.033372384,2.609749017,6.461538462,40,Regen,Bspot,195,0.264565176,0.065633038,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.041464915,2.625754098,5.538461538,45,Regen,Bspot,195,0.264565176,0.067682992,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.041172918,2.634887474,5.538461538,50,Regen,Bspot,195,0.264565176,0.061612154,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.028469495,2.507632839,5.538461538,55,Regen,Bspot,195,0.264565176,0.062173358,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.029802895,2.017266082,5.538461538,60,Regen,Bspot,195,0.264565176,0.058573212,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.031568372,1.618350186,5.538461538,65,Regen,Bspot,195,0.264565176,0.046135052,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.024253895,2.209537579,6.461538462,70,Regen,Bspot,195,0.264565176,0.047323084,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.03758531,2.429500432,6.461538462,75,Regen,Bspot,195,0.264565176,0.058543674,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.062975844,3.202332908,5.538461538,80,Regen,Bspot,195,0.264565176,0.103544459,1.369230769,1.2
Bspot2018_009_GoPro_T78_1316-1016_000000,Bspot2018_009,T78_,1.953712072,0.070303746,3.607232782,4.615384615,85,Regen,Bspot,195,0.264565176,0.090851307,1.369230769,1.2
